15,"Consume(- 4 4, source=canvas[0])",0.0020157807754140507
15,"canvas[0]",2.0
15,"Consume(- 5 4, source=canvas[0])",0.0
15,"Consume(- 6 4, source=canvas[0])",0.0
15,"Consume(- 5 5, source=canvas[0])",0.004195251290530152
15,"Consume(- 6 5, source=canvas[0])",0.0
15,"Consume(- 6 6, source=canvas[0])",0.0
15,"ImCell(5 - 4 = 1 (6 1))",0.23707304724919706
15,"GoIsDone(Consume(- 5 4, source=canvas[0]))",0.05910858963408712
15,"Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.022095280515233646
15,"Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5)))",0.04499300090599559
15,"Consume(+ 4 4, source=canvas[0])",0.0
15,"Consume(+ 5 4, source=canvas[0])",0.0
15,"Consume(+ 6 4, source=canvas[0])",0.0
15,"Consume(+ 5 5, source=canvas[0])",0.0
15,"Consume(+ 6 5, source=canvas[0])",0.0
15,"Consume(+ 6 6, source=canvas[0])",0.0
15,"Detector((5,), MakeAgentSeq(tail=Consume(- 5 5, source=canvas[0])))",0.032722957420958515
15,"Consume(- 5 None, source=canvas[0])",0.0
15,"GoIsDone(Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5))))",0.19864885008204067
15,"Blocked(Consume(+ 6 6, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (6, None), (None, 6)))",0.0
15,"ActIsDone(Consume(+ 6 6, source=canvas[0]))",0.2975531426921204
15,"Detector((4,), MakeAgentSeq(tail=Consume(- 4 4, source=canvas[0])))",0.016852279784868685
15,"Consume(- 4 None, source=canvas[0])",0.0
15,"GoIsDone(Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4))))",0.3641696800871167
15,"Blocked(Consume(+ 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.0
15,"ImCell(6 + 4 = 10 (5 10))",0.030602266068990223
15,"GoIsDone(Consume(+ 6 4, source=canvas[0]))",0.8170728068875467
16,"SeqCanvas((4 5 6))",0.6384726637849916
16,"Want(15)",4.0
16,"Detector(15, RaiseException(SolvedNumble))",0.3692732786406491
16,"GettingCloser.Tagger(target=15)",0.3692732786406491
16,"Consume(- 4 4, source=canvas[0])",0.0
16,"canvas[0]",2.0
16,"Consume(- 5 4, source=canvas[0])",0.0
16,"Consume(- 6 4, source=canvas[0])",0.0
16,"Consume(- 5 5, source=canvas[0])",0.0
16,"Consume(- 6 5, source=canvas[0])",0.0
16,"Consume(- 6 6, source=canvas[0])",0.0
16,"ImCell(5 - 4 = 1 (6 1))",0.2239886837126894
16,"GoIsDone(Consume(- 5 4, source=canvas[0]))",0.04829602124348771
16,"Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.021067916053609418
16,"Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5)))",0.042648595491719246
16,"Consume(+ 4 4, source=canvas[0])",0.0
16,"Consume(+ 5 4, source=canvas[0])",0.0
16,"Consume(+ 6 4, source=canvas[0])",0.0
16,"Consume(+ 5 5, source=canvas[0])",0.0
16,"Consume(+ 6 5, source=canvas[0])",0.0
16,"Consume(+ 6 6, source=canvas[0])",0.0
16,"Detector((5,), MakeAgentSeq(tail=Consume(- 5 5, source=canvas[0])))",0.03076650096891311
16,"Consume(- 5 None, source=canvas[0])",0.0
16,"GoIsDone(Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5))))",0.16231057352151648
16,"Blocked(Consume(+ 6 6, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (6, None), (None, 6)))",0.0
16,"ActIsDone(Consume(+ 6 6, source=canvas[0]))",0.24312258149766156
16,"Detector((4,), MakeAgentSeq(tail=Consume(- 4 4, source=canvas[0])))",0.015750963793654964
16,"Consume(- 4 None, source=canvas[0])",0.0
16,"GoIsDone(Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4))))",0.2975531426921204
16,"Blocked(Consume(+ 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.0
16,"ImCell(6 + 4 = 10 (5 10))",0.2403275597102389
16,"GoIsDone(Consume(+ 6 4, source=canvas[0]))",0.6676079717550942
16,"GettingCloser(ImCell(6 + 4 = 10 (5 10)), target=15, weight=0.4444444444444444)",1.0288902725091253
17,"SeqCanvas((4 5 6))",0.6323997446514567
17,"Want(15)",4.0
17,"Detector(15, RaiseException(SolvedNumble))",0.3446748803311389
17,"GettingCloser.Tagger(target=15)",0.3446748803311389
17,"Consume(- 4 4, source=canvas[0])",0.0
17,"canvas[0]",2.0
17,"Consume(- 5 4, source=canvas[0])",0.0
17,"Consume(- 6 4, source=canvas[0])",0.0
17,"Consume(- 5 5, source=canvas[0])",0.0
17,"Consume(- 6 5, source=canvas[0])",0.0
17,"Consume(- 6 6, source=canvas[0])",0.0
17,"ImCell(5 - 4 = 1 (6 1))",0.2126705456337287
17,"GoIsDone(Consume(- 5 4, source=canvas[0]))",0.03946136563891709
17,"Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.020014551077095093
17,"Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5)))",0.040340836757287786
17,"Consume(+ 4 4, source=canvas[0])",0.0
17,"Consume(+ 5 4, source=canvas[0])",0.0
17,"Consume(+ 6 4, source=canvas[0])",0.0
17,"Consume(+ 5 5, source=canvas[0])",0.0
17,"Consume(+ 6 5, source=canvas[0])",0.0
17,"Consume(+ 6 6, source=canvas[0])",0.0
17,"Detector((5,), MakeAgentSeq(tail=Consume(- 5 5, source=canvas[0])))",0.028951412064269405
17,"Consume(- 5 None, source=canvas[0])",0.0
17,"GoIsDone(Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5))))",0.132619555894753
17,"Blocked(Consume(+ 6 6, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (6, None), (None, 6)))",0.0
17,"ActIsDone(Consume(+ 6 6, source=canvas[0]))",0.19864885008204067
17,"Detector((4,), MakeAgentSeq(tail=Consume(- 4 4, source=canvas[0])))",0.014754471928256215
17,"Consume(- 4 None, source=canvas[0])",0.0
17,"GoIsDone(Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4))))",0.24312258149766156
17,"Blocked(Consume(+ 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.0
17,"ImCell(6 + 4 = 10 (5 10))",0.4151919121590241
17,"GoIsDone(Consume(+ 6 4, source=canvas[0]))",0.5454843193824369
17,"GettingCloser(ImCell(6 + 4 = 10 (5 10)), target=15, weight=0.4444444444444444)",1.0661242070099253
17,"Detector((4,), MakeAgentSeq(tail=Consume(+ 4 4, source=canvas[0])))",0.0
